,verse_title_ISH,book_title_ISH,chapter_number_ISH,verse_number_ISH,scripture_text_ISH,verse_title_BOM,book_title_BOM,chapter_number_BOM,verse_number_BOM,scripture_text_BOM,scripture_cleaned_ISH,scripture_cleaned_BOM,similarity_score,similarity_category,word_count_ISH,word_count_BOM,bible_term_in_ISH,bible_term_in_BOM,Duhms_Class,bible_term_name_ISH,bible_term_name_BOM
6869,,,,,,Mormon 9:12,Mormon,9.0,12.0,"Behold, he created Adam, and by Adam came the fall of man. And because of the fall of man came Jesus Christ, even the Father and the Son; and because of Jesus Christ came the redemption of man.",NA,behold created adam adam came fall man fall man came jesus christ even father son jesus christ came redemption man,0.0,,0,38,False,True,,,adam
6870,,,,,,Mormon 9:13,Mormon,9.0,13.0,"And because of the redemption of man, which came by Jesus Christ, they are brought back into the presence of the Lord; yea, this is wherein all men are redeemed, because the death of Christ bringeth to pass the resurrection, which bringeth to pass a redemption from an endless sleep, from which sleep all men shall be awakened by the power of God when the trump shall sound; and they shall come forth, both small and great, and all shall stand before his bar, being redeemed and loosed from this eternal band of death, which death is a temporal death.",NA,redemption man came jesus christ brought back presence lord yea wherein men redeemed death christ bringeth pass resurrection bringeth pass redemption endless sleep sleep men shall awakened power god trump shall sound shall come forth small great shall stand bar redeemed loosed eternal band death death temporal death,0.0,,0,100,False,True,,,redemption
6871,,,,,,Mormon 9:14,Mormon,9.0,14.0,And then cometh the judgment of the Holy One upon them; and then cometh the time that he that is filthy shall be filthy still; and he that is righteous shall be righteous still; he that is happy shall be happy still; and he that is unhappy shall be unhappy still.,NA,cometh judgment holy one upon cometh time filthy shall filthy still righteous shall righteous still happy shall happy still unhappy shall unhappy still,0.0,,0,51,False,False,,,
6872,,,,,,Mormon 9:15,Mormon,9.0,15.0,"And now, O all ye that have imagined up unto yourselves a god who can do no miracles, I would ask of you, have all these things passed, of which I have spoken? Has the end come yet? Behold I say unto you, Nay; and God has not ceased to be a God of miracles.",NA,ye imagined unto god miracles would ask things passed spoken end come yet behold say unto nay god ceased god miracles,0.0,,0,55,False,True,,,god
6873,,,,,,Mormon 9:16,Mormon,9.0,16.0,"Behold, are not the things that God hath wrought marvelous in our eyes? Yea, and who can comprehend the marvelous works of God?",NA,behold things god hath wrought marvelous eyes yea comprehend marvelous works god,0.0,,0,23,False,True,,,god
6874,,,,,,Mormon 9:17,Mormon,9.0,17.0,Who shall say that it was not a miracle that by his word the heaven and the earth should be; and by the power of his word man was created of the dust of the earth; and by the power of his word have miracles been wrought?,NA,shall say miracle word heaven earth power word man created dust earth power word miracles wrought,0.0,,0,47,False,True,,,heaven
6875,,,,,,Mormon 9:18,Mormon,9.0,18.0,And who shall say that Jesus Christ did not do many mighty miracles? And there were many mighty miracles wrought by the hands of the apostles.,NA,shall say jesus christ many mighty miracles many mighty miracles wrought hands apostles,0.0,,0,26,False,True,,,jesus
6876,,,,,,Mormon 9:19,Mormon,9.0,19.0,"And if there were miracles wrought then, why has God ceased to be a God of miracles and yet be an unchangeable Being? And behold, I say unto you he changeth not; if so he would cease to be God; and he ceaseth not to be God, and is a God of miracles.",NA,miracles wrought god ceased god miracles yet unchangeable behold say unto changeth would cease god ceaseth god god miracles,0.0,,0,53,False,True,,,god
6877,,,,,,Mormon 9:20,Mormon,9.0,20.0,"And the reason why he ceaseth to do miracles among the children of men is because that they dwindle in unbelief, and depart from the right way, and know not the God in whom they should trust.",NA,reason ceaseth miracles among children men dwindle unbelief depart right way know god trust,0.0,,0,37,False,True,,,god
6878,,,,,,Mormon 9:21,Mormon,9.0,21.0,"Behold, I say unto you that whoso believeth in Christ, doubting nothing, whatsoever he shall ask the Father in the name of Christ it shall be granted him; and this promise is unto all, even unto the ends of the earth.",NA,behold say unto whoso believeth christ doubting nothing whatsoever shall ask father name christ shall granted promise unto even unto ends earth,0.0,,0,41,False,True,,,christ
6879,,,,,,Mormon 9:22,Mormon,9.0,22.0,"For behold, thus said Jesus Christ, the Son of God, unto his disciples who should tarry, yea, and also to all his disciples, in the hearing of the multitude: Go ye into all the world, and preach the gospel to every creature;",NA,behold thus said jesus christ son god unto disciples tarry yea also disciples hearing multitude go ye world preach gospel every creature,0.0,,0,42,False,True,,,jesus
6880,,,,,,Mormon 9:23,Mormon,9.0,23.0,"And he that believeth and is baptized shall be saved, but he that believeth not shall be damned;",NA,believeth baptized shall saved believeth shall damned,0.0,,0,18,False,False,,,
6881,,,,,,Mormon 9:24,Mormon,9.0,24.0,And these signs shall follow them that believe--in my name shall they cast out devils; they shall speak with new tongues; they shall take up serpents; and if they drink any deadly thing it shall not hurt them; they shall lay hands on the sick and they shall recover;,NA,signs shall follow believe name shall cast devils shall speak new tongues shall take serpents drink deadly thing shall hurt shall lay hands sick shall recover,0.0,,0,49,False,True,,,devil
6882,,,,,,Mormon 9:25,Mormon,9.0,25.0,"And whosoever shall believe in my name, doubting nothing, unto him will I confirm all my words, even unto the ends of the earth.",NA,whosoever shall believe name doubting nothing unto confirm words even unto ends earth,0.0,,0,24,False,False,,,
6883,,,,,,Mormon 9:26,Mormon,9.0,26.0,"And now, behold, who can stand against the works of the Lord? Who can deny his sayings? Who will rise up against the almighty power of the Lord? Who will despise the works of the Lord? Who will despise the children of Christ? Behold, all ye who are despisers of the works of the Lord, for ye shall wonder and perish.",NA,behold stand works lord deny sayings rise almighty power lord despise works lord despise children christ behold ye despisers works lord ye shall wonder perish,0.0,,0,61,False,True,,,lord
6884,,,,,,Mormon 9:27,Mormon,9.0,27.0,"O then despise not, and wonder not, but hearken unto the words of the Lord, and ask the Father in the name of Jesus for what things soever ye shall stand in need. Doubt not, but be believing, and begin as in times of old, and come unto the Lord with all your heart, and work out your own salvation with fear and trembling before him.",NA,despise wonder hearken unto words lord ask father name jesus things soever ye shall stand need doubt believing begin times old come unto lord heart work salvation fear trembling,0.0,,0,66,False,True,,,lord
6885,,,,,,Mormon 9:28,Mormon,9.0,28.0,"Be wise in the days of your probation; strip yourselves of all uncleanness; ask not, that ye may consume it on your lusts, but ask with a firmness unshaken, that ye will yield to no temptation, but that ye will serve the true and living God.",NA,wise days probation strip uncleanness ask ye may consume lusts ask firmness unshaken ye yield temptation ye serve true living god,0.0,,0,46,False,True,,,uncleanness
6886,,,,,,Mormon 9:29,Mormon,9.0,29.0,"See that ye are not baptized unworthily; see that ye partake not of the sacrament of Christ unworthily; but see that ye do all things in worthiness, and do it in the name of Jesus Christ, the Son of the living God; and if ye do this, and endure to the end, ye will in nowise be cast out.",NA,see ye baptized unworthily see ye partake sacrament christ unworthily see ye things worthiness name jesus christ son living god ye endure end ye nowise cast,0.0,,0,59,False,True,,,christ
6887,,,,,,Mormon 9:30,Mormon,9.0,30.0,"Behold, I speak unto you as though I spake from the dead; for I know that ye shall have my words.",NA,behold speak unto though spake dead know ye shall words,0.0,,0,21,False,False,,,
6888,,,,,,Mormon 9:31,Mormon,9.0,31.0,"Condemn me not because of mine imperfection, neither my father, because of his imperfection, neither them who have written before him; but rather give thanks unto God that he hath made manifest unto you our imperfections, that ye may learn to be more wise than we have been.",NA,condemn mine imperfection neither father imperfection neither written rather give thanks unto god hath made manifest unto imperfections ye may learn wise,0.0,,0,48,False,True,,,god
6889,,,,,,Mormon 9:32,Mormon,9.0,32.0,"And now, behold, we have written this record according to our knowledge, in the characters which are called among us the reformed Egyptian, being handed down and altered by us, according to our manner of speech.",NA,behold written record according knowledge characters called among us reformed egyptian handed altered us according manner speech,0.0,,0,36,False,True,,,knowledge
6890,,,,,,Mormon 9:33,Mormon,9.0,33.0,"And if our plates had been sufficiently large we should have written in Hebrew; but the Hebrew hath been altered by us also; and if we could have written in Hebrew, behold, ye would have had no imperfection in our record.",NA,plates sufficiently large written hebrew hebrew hath altered us also could written hebrew behold ye would imperfection record,0.0,,0,41,False,True,,,hebrew
6891,,,,,,Mormon 9:34,Mormon,9.0,34.0,"But the Lord knoweth the things which we have written, and also that none other people knoweth our language; and because that none other people knoweth our language, therefore he hath prepared means for the interpretation thereof.",NA,lord knoweth things written also none people knoweth language none people knoweth language therefore hath prepared means interpretation thereof,0.0,,0,37,False,True,,,lord
6892,,,,,,Mormon 9:35,Mormon,9.0,35.0,"And these things are written that we may rid our garments of the blood of our brethren, who have dwindled in unbelief.",NA,things written may rid garments blood brethren dwindled unbelief,0.0,,0,22,False,True,,,blood
6893,,,,,,Mormon 9:36,Mormon,9.0,36.0,"And behold, these things which we have desired concerning our brethren, yea, even their restoration to the knowledge of Christ, are according to the prayers of all the saints who have dwelt in the land.",NA,behold things desired concerning brethren yea even restoration knowledge christ according prayers saints dwelt land,0.0,,0,35,False,True,,,knowledge
6894,,,,,,Mormon 9:37,Mormon,9.0,37.0,"And may the Lord Jesus Christ grant that their prayers may be answered according to their faith; and may God the Father remember the covenant which he hath made with the house of Israel; and may he bless them forever, through faith on the name of Jesus Christ. Amen.",NA,may lord jesus christ grant prayers may answered according faith may god father remember covenant hath made house israel may bless forever faith name jesus christ amen,0.0,,0,49,False,True,,,lord
